core_num,top,down,left,right,attack,time,,,,
2,7963,35586,29347,39046,0,634,,,,
3,44643,42017,50069,63414,0,634,,,,
4,24127,7035,28771,0,0,634,,,,
5,7562,32587,30082,0,0,634,,,,
6,44315,41066,47903,78978,0,634,,,,
7,42263,8418,31588,44937,0,634,,,,
8,8418,36409,26140,39729,0,634,,,,
9,7035,27174,28822,0,0,634,,,,
0,41585,13653,73558,0,0,635,,,,
1,76926,14021,42559,80987,0,635,,,,
2,14020,63195,38412,64530,0,635,,,,
3,81204,74684,84564,108071,0,635,,,,
4,44627,12678,47124,0,0,635,,,,
5,13652,38275,51044,0,0,635,,,,
6,79367,73122,75415,139219,0,635,,,,
7,78715,13998,51184,73613,0,635,,,,
8,13998,64709,38783,62433,0,635,,,,
9,12678,37211,47042,0,0,635,,,,
0,42213,13653,73250,6,0,636,,,,
1,77283,13917,43240,81620,0,636,,,,
2,13921,64615,38607,65044,0,636,,,,
3,82150,74941,84429,107894,0,636,,,,
4,45287,12661,48146,6,0,636,,,,
5,13490,38408,52042,12,0,636,,,,
6,79726,73289,75617,139383,0,636,,,,
7,78929,13856,51923,74430,0,636,,,,
8,13859,65190,39410,63284,0,636,,,,
9,12661,37989,48105,14,0,636,,,,
0,42331,13564,73711,0,0,637,,,,
1,77255,14059,43399,81196,0,637,,,,
2,14060,64106,39082,64543,0,637,,,,
3,82081,75333,84966,108765,0,637,,,,
4,45206,12659,47795,0,0,637,,,,
5,13564,38705,51352,0,0,637,,,,
6,79704,73470,76288,140337,0,637,,,,
7,78288,13998,51758,74524,0,637,,,,
8,13998,65106,38952,63110,0,637,,,,
9,12659,37425,47833,0,0,637,,,,
0,41740,13410,72741,0,0,638,,,,
1,77043,14020,42729,80434,0,638,,,,
2,14020,63717,38077,64838,0,638,,,,
3,81463,74440,84309,108753,0,638,,,,
4,44842,12534,47289,0,0,638,,,,
5,13410,37951,51309,0,0,638,,,,
6,79838,73220,76163,139233,0,638,,,,
7,77702,13905,51160,73786,0,638,,,,
8,13905,65519,38498,62276,0,638,,,,
9,12534,37253,47274,0,0,638,,,,
0,41740,13703,72856,12,0,639,,,,
1,76618,13711,42700,80593,0,639,,,,
2,13711,63603,38191,65502,0,639,,,,
3,81542,74207,84270,108033,0,639,,,,
4,44379,12615,47518,12,0,639,,,,
5,13474,38253,51750,8,0,639,,,,
6,79302,72865,76022,138553,0,639,,,,
7,77995,13860,51772,73842,0,639,,,,
8,13860,64899,40053,62075,0,639,,,,
9,12616,39007,47379,8,0,639,,,,
0,41962,13576,73059,0,0,640,,,,
1,76587,13954,42780,80534,0,640,,,,
2,13954,63479,38334,63888,0,640,,,,
3,81466,74828,84639,107890,0,640,,,,
4,44509,12399,47273,0,0,640,,,,
5,13576,38662,50876,0,0,640,,,,
6,79391,73057,75255,139250,0,640,,,,
7,77881,14133,51708,73893,0,640,,,,
8,14133,64987,38412,62147,0,640,,,,
9,12399,37605,47358,0,0,640,,,,
0,27091,8385,40862,0,0,641,,,,
1,48417,8709,35969,43371,0,641,,,,
2,8710,40566,33192,35525,0,641,,,,
3,37627,48566,50616,71848,0,641,,,,
4,21153,7683,31363,0,0,641,,,,
5,8385,35304,30383,0,0,641,,,,
6,51901,47902,53877,84239,0,641,,,,
7,39519,9243,27727,52612,0,641,,,,
8,9243,42568,21796,46343,0,641,,,,
9,7684,25316,31486,0,0,641,,,,
0,29015,9427,49643,0,0,642,,,,
1,54137,9888,34598,54895,0,642,,,,
2,9888,45738,32252,45304,0,642,,,,
3,55935,52104,58532,77102,0,642,,,,
4,30236,8555,35226,0,0,642,,,,
5,9427,33951,36311,0,0,642,,,,
6,55384,51625,56188,95952,0,642,,,,
7,53855,10000,34983,54763,0,642,,,,
8,10000,45418,27168,47609,0,642,,,,
9,8555,26407,35291,0,0,642,,,,
0,41646,13563,73759,1,0,643,,,,
1,78491,14141,42626,81779,0,643,,,,
2,14142,65370,38675,66114,0,643,,,,
3,81576,75741,85285,109047,0,643,,,,
4,44910,12658,48029,1,0,643,,,,
5,13459,38179,52451,3,0,643,,,,
6,79880,73908,76035,140595,0,643,,,,
7,78455,14006,52537,74503,0,643,,,,
8,14006,65409,40384,63677,0,643,,,,
9,12658,38865,48102,3,0,643,,,,
0,41652,13264,73161,0,0,644,,,,
1,77794,14081,42773,81079,0,644,,,,
2,14081,65500,38419,64457,0,644,,,,
3,82007,74957,85474,109235,0,644,,,,
4,44941,12594,47930,0,0,644,,,,
5,13265,38017,51782,0,0,644,,,,
6,79689,73683,76213,140883,0,644,,,,
7,78465,14190,52057,74190,0,644,,,,
8,14190,64928,39295,63412,0,644,,,,
9,12594,38329,47920,0,0,644,,,,
0,41686,13446,73179,0,0,645,,,,
1,77693,14160,42730,80932,0,645,,,,
2,14160,64726,38414,65264,0,645,,,,
3,81754,76193,85179,108870,0,645,,,,
4,44534,12446,47771,0,0,645,,,,
5,13445,38493,51823,0,0,645,,,,
6,79334,73570,75955,140888,0,645,,,,
7,77356,14106,51837,74109,0,645,,,,
8,14106,65777,39454,62794,0,645,,,,
9,12446,38148,47825,0,0,645,,,,
0,42077,13829,73069,7,0,646,,,,
1,78192,13953,43010,81277,0,646,,,,
2,13953,64735,38498,66484,0,646,,,,
3,81349,76569,85483,109606,0,646,,,,
4,44612,12602,47935,7,0,646,,,,
5,13617,38639,52466,6,0,646,,,,
6,80342,73465,76510,140650,0,646,,,,
7,77127,14079,52346,74614,0,646,,,,
8,14079,66472,40204,63097,0,646,,,,
9,12602,39448,47912,6,0,646,,,,
0,41700,13475,72528,0,0,647,,,,
1,77600,13807,42235,80073,0,647,,,,
2,13807,64767,37865,65452,0,647,,,,
3,81232,76678,85299,109886,0,647,,,,
4,44260,12623,47853,0,0,647,,,,
5,13475,37739,52002,0,0,647,,,,
6,79972,73399,76643,140941,0,647,,,,
7,77011,13955,50948,74091,0,647,,,,
8,13955,65836,39551,62376,0,647,,,,
9,12623,38293,47804,0,0,647,,,,
0,41930,13562,73111,0,0,648,,,,
1,77135,13948,42635,81175,0,648,,,,
2,13948,64315,38092,65083,0,648,,,,
3,81508,76704,85293,109164,0,648,,,,
4,44540,12594,47815,0,0,648,,,,
5,13562,38434,51616,0,0,648,,,,
6,79722,72981,75886,140732,0,648,,,,
7,77589,13928,51657,73995,0,648,,,,
8,13928,66172,38829,62524,0,648,,,,
9,12594,38047,47831,0,0,648,,,,
0,18241,4980,21566,0,0,649,,,,
1,23337,5423,32061,23579,0,649,,,,
2,5424,21678,30761,19790,0,649,,,,
3,22998,27649,30397,48722,0,649,,,,
4,12600,4814,21931,0,0,649,,,,
5,4980,33354,17220,0,0,649,,,,
6,33917,33656,41305,52706,0,649,,,,
7,25648,6115,13159,36346,0,649,,,,
8,6115,26405,10736,34531,0,649,,,,
9,4814,12222,22063,0,0,649,,,,
0,35207,11466,61815,3,0,650,,,,
1,66441,11849,37904,69039,0,650,,,,
2,11849,55301,34933,56771,0,650,,,,
3,68654,65118,71414,91523,0,650,,,,
4,37808,10584,42046,3,0,650,,,,
5,11327,35299,45018,6,0,650,,,,
6,67527,61979,64874,117068,0,650,,,,
7,66566,12001,43453,64146,0,650,,,,
8,12001,56975,33784,55181,0,650,,,,
9,10584,32526,42007,6,0,650,,,,
0,42133,13616,74531,0,0,651,,,,
1,78912,14276,43042,82538,0,651,,,,
2,14276,65332,38550,66036,0,651,,,,
3,81851,77517,85894,109670,0,651,,,,
4,44977,12725,48006,0,0,651,,,,
5,13617,38195,52398,0,0,651,,,,
6,80109,74184,76572,141494,0,651,,,,
7,78755,14108,52528,74885,0,651,,,,
8,14107,66216,40137,63582,0,651,,,,
9,12725,38529,48048,0,0,651,,,,
0,41882,13430,74564,0,0,652,,,,
1,78648,14212,43046,82312,0,652,,,,
2,14212,65682,38790,64820,0,652,,,,
3,82316,77098,85485,109186,0,652,,,,
4,44841,12597,48308,0,0,652,,,,
5,13430,38383,52067,0,0,652,,,,
6,80417,73626,76183,141466,0,652,,,,
7,78909,14015,52300,74649,0,652,,,,
8,14015,66103,39122,63756,0,652,,,,
9,12597,38306,48289,0,0,652,,,,
0,42461,13749,74786,11,0,653,,,,
1,79030,14047,43647,82785,0,653,,,,
2,14046,65226,39120,66613,0,653,,,,
3,82744,76695,85672,109271,0,653,,,,
4,44925,12451,48513,11,0,653,,,,
5,13560,38972,52602,3,0,653,,,,
6,80349,73625,76343,140996,0,653,,,,
7,78691,14171,53248,75689,0,653,,,,
8,14171,66793,40430,63813,0,653,,,,
9,12451,39388,48323,3,0,653,,,,
0,41868,13516,73421,0,0,654,,,,
1,78434,14148,42774,81120,0,654,,,,
2,14149,64721,38012,65490,0,654,,,,
3,81284,76730,85148,109508,0,654,,,,
4,44572,12530,47291,0,0,654,,,,
5,13516,37847,51771,0,0,654,,,,
6,79840,73184,76499,140725,0,654,,,,
7,77444,13985,51903,74392,0,654,,,,
8,13985,66428,39213,62319,0,654,,,,
9,12530,38035,47378,0,0,654,,,,
0,41683,13560,73622,0,0,655,,,,
1,78026,13876,42453,81152,0,655,,,,
2,13876,64790,37936,64989,0,655,,,,
3,81690,77042,84950,109166,0,655,,,,
4,44628,12699,47730,0,0,655,,,,
5,13560,38066,51738,0,0,655,,,,
6,79679,73168,76070,140596,0,655,,,,
7,78019,14028,51636,74463,0,655,,,,
8,14028,66143,39115,62344,0,655,,,,
9,12699,38152,47707,0,0,655,,,,
0,41875,13423,73840,0,0,656,,,,
1,77736,13994,42786,81726,0,656,,,,
2,13994,64422,38178,65158,0,656,,,,
3,81386,76877,85406,109272,0,656,,,,
4,44965,12465,47747,0,0,656,,,,
5,13423,38313,51671,0,0,656,,,,
6,79453,73065,76178,140630,0,656,,,,
7,77567,13879,52735,74252,0,656,,,,
8,13879,66328,38986,62578,0,656,,,,
9,12461,37991,47709,0,0,656,,,,
0,13475,3361,13477,0,0,657,,,,
1,17192,3443,28262,12624,0,657,,,,
2,3443,17132,27910,12137,0,657,,,,
3,12412,12440,20172,35765,0,657,,,,
4,8009,3038,17601,0,0,657,,,,
5,3361,30472,12389,0,0,657,,,,
6,25355,25857,32606,33595,0,657,,,,
7,16888,4306,8288,30866,0,657,,,,
8,4306,15345,7924,30284,0,657,,,,
9,3038,8776,17923,0,0,657,,,,
0,39813,13030,69308,0,0,658,,,,
1,74438,13746,41073,76858,0,658,,,,
2,13746,62086,37660,62307,0,658,,,,
3,77770,72938,81898,104740,0,658,,,,
4,42390,12210,45944,0,0,658,,,,
5,13030,37709,49551,0,0,658,,,,
6,76362,70808,73437,134703,0,658,,,,
7,74371,13554,48425,70788,0,658,,,,
8,13554,62884,37256,60744,0,658,,,,
9,12210,36375,45759,0,0,658,,,,
0,41990,13574,72725,0,0,659,,,,
1,77679,14136,42874,81479,0,659,,,,
2,14136,65138,38652,66043,0,659,,,,
3,81455,77007,85360,109098,0,659,,,,
4,44304,12596,48116,0,0,659,,,,
5,13574,38590,52427,0,0,659,,,,
6,79920,74008,76192,140909,0,659,,,,
7,77985,13994,51567,74029,0,659,,,,
8,13994,66074,39803,63412,0,659,,,,
9,12596,38305,48114,0,0,659,,,,
0,42034,14051,73598,11,0,660,,,,
1,77651,13992,43314,82266,0,660,,,,
2,13992,65876,39221,65510,0,660,,,,
3,81878,77129,86496,109468,0,660,,,,
4,45162,12590,48677,11,0,660,,,,
5,13678,39353,52502,26,0,660,,,,
6,79571,73724,76841,142029,0,660,,,,
7,78019,13951,52854,74534,0,660,,,,
8,13951,65721,40282,64205,0,660,,,,
9,12590,39368,48681,26,0,660,,,,
0,41565,13395,72780,1,0,661,,,,
1,77433,14162,42610,81384,0,661,,,,
2,14162,64448,38350,66216,0,661,,,,
3,81856,76568,85838,109519,0,661,,,,
4,44721,12813,47900,1,0,661,,,,
5,13399,38532,52120,0,0,661,,,,
6,79837,73699,76362,141659,0,661,,,,
7,77383,14162,52431,73856,0,661,,,,
8,14158,66517,40222,62669,0,661,,,,
9,12813,39864,47793,0,0,661,,,,
0,41317,13564,72204,0,0,662,,,,
1,77431,13939,42061,80194,0,662,,,,
2,13939,64791,37715,66007,0,662,,,,
3,81026,76522,84882,109088,0,662,,,,
4,44049,12461,47369,0,0,662,,,,
5,13564,38016,52307,0,0,662,,,,
6,79644,73235,75768,140268,0,662,,,,
7,76575,13937,51208,73406,0,662,,,,
8,13937,65769,39739,62255,0,662,,,,
9,12461,38375,47443,0,0,662,,,,
0,41585,13551,72569,0,0,663,,,,
1,77675,14101,42276,80603,0,663,,,,
2,14100,65144,38138,64901,0,663,,,,
3,82161,77018,85582,109577,0,663,,,,
4,44299,12616,48062,0,0,663,,,,
5,13551,38192,51679,0,0,663,,,,
6,79524,73436,76452,141404,0,663,,,,
7,77897,14071,50828,73927,0,663,,,,
8,14071,66011,39114,62637,0,663,,,,
9,12619,38004,48130,0,0,663,,,,
0,41072,13213,70821,3,0,664,,,,
1,74732,13726,42168,79127,0,664,,,,
2,13726,62915,38138,64763,0,664,,,,
3,78122,74107,83682,107349,0,664,,,,
4,44025,12238,46839,3,0,664,,,,
5,13100,38107,51325,2,0,664,,,,
6,78945,72955,74947,137431,0,664,,,,
7,75218,13972,51884,72524,0,664,,,,
8,13972,65405,39586,62035,0,664,,,,
9,12237,38477,46924,2,0,664,,,,
0,14507,3897,17348,0,0,665,,,,
1,21001,4133,28000,17746,0,665,,,,
2,4133,18948,27505,15778,0,665,,,,
3,19021,19600,22976,38518,0,665,,,,
4,9902,3582,19273,0,0,665,,,,
5,3897,30233,14122,0,0,665,,,,
6,26572,26299,33766,39557,0,665,,,,
7,21404,4723,9950,31984,0,665,,,,
8,4723,19680,8518,30268,0,665,,,,
9,3582,9462,19521,0,0,665,,,,
0,41905,13741,75975,0,0,666,,,,
1,79360,14318,43066,83080,0,666,,,,
2,14318,64628,38477,64888,0,666,,,,
3,82063,76855,85406,109227,0,666,,,,
4,44759,12514,47334,0,0,666,,,,
5,13741,38419,51568,0,0,666,,,,
6,80545,73597,76153,140816,0,666,,,,
7,79416,14178,52821,75093,0,666,,,,
8,14178,65831,38904,62815,0,666,,,,
9,12515,37642,47234,0,0,666,,,,
0,43184,14018,76716,16,0,667,,,,
1,79993,14175,44350,85201,0,667,,,,
2,14175,66159,39628,67211,0,667,,,,
3,83145,78051,86440,109205,0,667,,,,
4,45606,12562,48961,16,0,667,,,,
5,13775,39228,53513,11,0,667,,,,
6,80957,74662,76305,141775,0,667,,,,
7,80638,14054,54673,76527,0,667,,,,
8,14057,67243,40965,64820,0,667,,,,
9,12562,39772,49030,13,0,667,,,,
0,42173,13612,76231,0,0,668,,,,
1,79059,14140,43385,83385,0,668,,,,
2,14140,64797,38813,64394,0,668,,,,
3,82976,76871,85554,109418,0,668,,,,
4,45382,12645,47909,0,0,668,,,,
5,13612,38512,51390,0,0,668,,,,
6,80075,73395,76521,141412,0,668,,,,
7,80030,14100,53261,75465,0,668,,,,
8,14099,65660,39118,63288,0,668,,,,
9,12645,38158,47818,0,0,668,,,,
0,42187,13302,75569,0,0,669,,,,
1,79039,14094,43808,83384,0,669,,,,
2,14092,64659,38838,65772,0,669,,,,
3,82651,76891,85103,109562,0,669,,,,
4,45553,12606,47671,0,0,669,,,,
5,13302,38427,51992,0,0,669,,,,
6,80102,73798,76501,140783,0,669,,,,
7,79002,14077,53434,75720,0,669,,,,
8,14077,67201,39207,63281,0,669,,,,
9,12606,38436,47673,0,0,669,,,,
0,42127,13546,75462,0,0,670,,,,
1,79812,14160,43438,82533,0,670,,,,
2,14160,65134,38228,65800,0,670,,,,
3,81862,76829,85002,109353,0,670,,,,
4,45112,12598,47541,0,0,670,,,,
5,13546,38027,52128,0,0,670,,,,
6,80831,73912,76310,140096,0,670,,,,
7,78216,13935,52979,75779,0,670,,,,
8,13931,66024,39579,62804,0,670,,,,
9,12598,38310,47597,0,0,670,,,,
0,42541,13580,76074,1,0,671,,,,
1,79432,14049,43807,83500,0,671,,,,
2,14049,65180,38890,65015,0,671,,,,
3,82632,77137,86076,109151,0,671,,,,
4,45649,12704,48297,1,0,671,,,,
5,13475,38453,51850,4,0,671,,,,
6,80761,73747,76214,140836,0,671,,,,
7,79622,14187,53437,76248,0,671,,,,
8,14187,66644,39356,63407,0,671,,,,
9,12704,38587,48353,4,0,671,,,,
0,38787,11350,61410,0,0,672,,,,
1,65136,11910,42406,65402,0,672,,,,
2,11910,53989,38604,51799,0,672,,,,
3,62307,59200,71248,96561,0,672,,,,
4,36344,10558,41890,0,0,672,,,,
5,11350,36885,43124,0,0,672,,,,
6,73931,67510,69421,117859,0,672,,,,
7,65657,12149,42347,68467,0,672,,,,
8,12149,55668,31536,58950,0,672,,,,
9,10558,31529,41988,0,0,672,,,,
0,15272,4982,25334,0,0,673,,,,
1,28020,5301,28089,28506,0,673,,,,
2,5301,23754,27050,24292,0,673,,,,
3,30189,28868,31888,45363,0,673,,,,
4,16153,4649,22005,0,0,673,,,,
5,4982,31264,19208,0,0,673,,,,
6,29339,27621,37443,52690,0,673,,,,
7,29211,5884,17875,34773,0,673,,,,
8,5884,25457,14187,31220,0,673,,,,
9,4649,13774,22016,0,0,673,,,,
0,42264,14010,75624,13,0,674,,,,
1,79226,14045,43629,83530,0,674,,,,
2,14045,65235,39273,66753,0,674,,,,
3,82111,77312,86315,109590,0,674,,,,
4,45030,12588,48095,12,0,674,,,,
5,13818,39110,52711,2,0,674,,,,
6,80100,73863,76686,141345,0,674,,,,
7,79417,14051,53402,75640,0,674,,,,
8,14052,66202,40678,64039,0,674,,,,
9,12588,39104,48244,2,0,674,,,,
0,42502,13708,74853,0,0,675,,,,
1,78217,14072,43241,83010,0,675,,,,
2,14072,65596,38521,65001,0,675,,,,
3,82975,76952,85816,109016,0,675,,,,
4,45339,12647,48156,0,0,675,,,,
5,13708,38464,52131,0,0,675,,,,
6,79867,73995,76121,141421,0,675,,,,
7,79648,14228,53275,74861,0,675,,,,
8,14228,65971,39432,63380,0,675,,,,
9,12647,38471,48171,0,0,675,,,,
0,42059,13553,74915,0,0,676,,,,
1,78076,14001,43307,82376,0,676,,,,
2,14001,64611,38726,64693,0,676,,,,
3,82525,76876,85451,108988,0,676,,,,
4,44915,12673,47941,0,0,676,,,,
5,13552,38528,51674,0,0,676,,,,
6,79792,72972,76369,141337,0,676,,,,
7,78678,14138,52711,74889,0,676,,,,
8,14138,65523,39291,63160,0,676,,,,
9,12673,38336,48007,0,0,676,,,,
0,42122,13478,74435,0,0,677,,,,
1,78646,14114,43198,82379,0,677,,,,
2,14114,64664,38523,65820,0,677,,,,
3,82125,76812,85424,109609,0,677,,,,
4,45118,12403,47666,0,0,677,,,,
5,13479,38326,51990,0,0,677,,,,
6,80155,73505,76746,141236,0,677,,,,
7,78035,14140,52907,74857,0,677,,,,
8,14139,66707,39339,63202,0,677,,,,
9,12403,38455,47707,0,0,677,,,,
0,42005,13742,74633,2,0,678,,,,
1,78992,14109,43021,81975,0,678,,,,
2,14109,65105,38089,66064,0,678,,,,
3,81958,76788,85023,109138,0,678,,,,
4,44957,12643,47797,2,0,678,,,,
5,13624,38257,52378,3,0,678,,,,
6,80629,73291,76485,140308,0,678,,,,
7,78503,13954,52561,75066,0,678,,,,
8,13954,66058,40120,62550,0,678,,,,
9,12643,38672,47791,3,0,678,,,,
0,42194,13575,74765,0,0,679,,,,
1,78643,13923,43223,82269,0,679,,,,
2,13923,64813,38480,64605,0,679,,,,
3,81867,76620,86077,109389,0,679,,,,
4,45337,12605,48054,0,0,679,,,,
5,13575,38534,51576,0,0,679,,,,
6,80348,73499,76080,141028,0,679,,,,
7,78454,14016,52693,75340,0,679,,,,
8,14016,66137,38935,63040,0,679,,,,
9,12605,38168,48025,0,0,679,,,,
0,32719,9479,47891,0,0,680,,,,
1,51558,9774,39163,50863,0,680,,,,
2,9774,44668,36407,40913,0,680,,,,
3,48762,47595,57451,81404,0,680,,,,
4,27838,8711,35866,0,0,680,,,,
5,9479,35694,34879,0,0,680,,,,
6,61501,58406,60438,96285,0,680,,,,
7,52836,10221,31992,58641,0,680,,,,
8,10220,46113,24326,52120,0,680,,,,
9,8711,25104,35943,0,0,680,,,,
0,23163,7792,39814,21,0,681,,,,
1,43262,7897,32079,44594,0,681,,,,
2,7897,36568,30233,37422,0,681,,,,
3,45544,43011,46883,63087,0,681,,,,
4,24538,7054,29893,21,0,681,,,,
5,7593,33313,29633,7,0,681,,,,
6,44104,41122,47948,77151,0,681,,,,
7,43921,8340,28289,46320,0,681,,,,
8,8340,37756,22368,40964,0,681,,,,
9,7054,22075,30046,7,0,681,,,,
0,41741,13528,74568,0,0,682,,,,
1,78965,14239,42967,82126,0,682,,,,
2,14239,64303,38724,65423,0,682,,,,
3,81775,77034,85234,108883,0,682,,,,
4,44734,12630,47592,0,0,682,,,,
5,13528,38376,51651,0,0,682,,,,
6,80124,73330,75767,140694,0,682,,,,
7,78595,14097,51943,74817,0,682,,,,
8,14097,65888,39270,62975,0,682,,,,
9,12630,37814,47557,0,0,682,,,,
0,42858,13606,73533,30,0,683,,,,
1,78334,14131,43308,82033,0,683,,,,
2,14131,65495,38595,65161,0,683,,,,
3,81597,76816,84694,107637,0,683,,,,
4,45334,12654,48087,30,0,683,,,,
5,13499,38124,52192,28,0,683,,,,
6,79417,73512,75352,139498,0,683,,,,
7,79160,14570,51828,74508,0,683,,,,
8,14092,66141,39632,63349,0,683,,,,
9,12654,38789,48172,28,0,683,,,,
0,42249,13275,73384,0,0,684,,,,
1,79047,14231,43440,80872,0,684,,,,
2,14231,64664,38934,64895,0,684,,,,
3,82043,76647,84098,107888,0,684,,,,
4,45110,12535,48141,0,0,684,,,,
5,13275,38501,51701,0,0,684,,,,
6,79815,72809,75563,139395,0,684,,,,
7,78600,13982,50265,75014,0,684,,,,
8,13982,66320,38545,63222,0,684,,,,
9,12535,36901,48141,0,0,684,,,,
0,42206,13747,74100,10,0,685,,,,
1,78407,13970,43282,82034,0,685,,,,
2,13970,64498,38515,65897,0,685,,,,
3,81509,76866,84810,109435,0,685,,,,
4,45344,12585,47784,10,0,685,,,,
5,13512,38187,51987,4,0,685,,,,
6,80070,73412,76461,140389,0,685,,,,
7,77650,14017,52484,74899,0,685,,,,
8,14017,67124,39113,63100,0,685,,,,
9,12585,37918,47801,4,0,685,,,,
0,41932,13593,74151,0,0,686,,,,
1,78947,14018,42968,81336,0,686,,,,
2,14018,64822,38316,65220,0,686,,,,
3,82066,76872,85038,109582,0,686,,,,
4,44442,12645,47755,0,0,686,,,,
5,13593,38301,51857,0,0,686,,,,
6,80317,73360,76667,140612,0,686,,,,
7,78092,14144,51718,75086,0,686,,,,
8,14144,65906,39536,62750,0,686,,,,
9,12645,38369,47748,0,0,686,,,,
0,42397,13696,74448,0,0,687,,,,
1,78081,13979,43054,82205,0,687,,,,
2,13976,64588,38578,65263,0,687,,,,
3,82182,77352,86210,109550,0,687,,,,
4,45467,12633,48009,0,0,687,,,,
5,13696,38480,51843,0,0,687,,,,
6,80035,73199,76127,141557,0,687,,,,
7,78648,13937,52323,74854,0,687,,,,
8,13937,66653,38805,62829,0,687,,,,
9,12635,37964,48070,0,0,687,,,,
0,24899,7786,37005,0,0,688,,,,
1,38028,8065,34752,40709,0,688,,,,
2,8065,35015,32761,34192,0,688,,,,
3,36483,34127,51664,67469,0,688,,,,
4,19620,6788,28101,0,0,688,,,,
5,7786,35261,28390,0,0,688,,,,
6,48869,49102,51919,79340,0,688,,,,
7,38674,8923,32282,47830,0,688,,,,
8,8923,32701,26613,43390,0,688,,,,
9,6787,31248,28056,0,0,688,,,,
0,28514,9389,47937,0,0,689,,,,
1,52854,9864,34077,54382,0,689,,,,
2,9864,45889,31989,46404,0,689,,,,
3,55506,53426,59780,77756,0,689,,,,
4,30346,8819,35537,0,0,689,,,,
5,9389,33987,36933,0,0,689,,,,
6,55145,52317,56462,97756,0,689,,,,
7,52868,9917,34396,53563,0,689,,,,
8,9917,46265,27922,47466,0,689,,,,
9,8819,27244,35645,0,0,689,,,,
0,41211,13707,69901,0,0,690,,,,
1,75687,14219,41665,79079,0,690,,,,
2,14219,64468,38202,66007,0,690,,,,
3,80403,76412,85624,108957,0,690,,,,
4,43686,12873,47802,0,0,690,,,,
5,13706,38515,52003,0,0,690,,,,
6,78857,73494,75877,141158,0,690,,,,
7,75992,14117,50253,71918,0,690,,,,
8,14117,65381,40286,62761,0,690,,,,
9,12873,39331,47929,0,0,690,,,,
0,41143,13463,69850,0,0,691,,,,
1,75385,13910,41748,78970,0,691,,,,
2,13910,65439,38232,64792,0,691,,,,
3,80739,76024,85907,109134,0,691,,,,
4,43665,12653,48162,0,0,691,,,,
5,13462,38507,51959,0,0,691,,,,
6,78450,73714,76160,141506,0,691,,,,
7,75797,13925,50399,72105,0,691,,,,
8,13925,64849,39557,63193,0,691,,,,
9,12653,38877,48179,0,0,691,,,,
0,41530,13836,70206,35,0,692,,,,
1,75932,14094,42206,79250,0,692,,,,
2,14094,65268,38402,66278,0,692,,,,
3,80879,76665,85588,109163,0,692,,,,
4,43804,12616,48283,37,0,692,,,,
5,13532,38728,52473,13,0,692,,,,
6,78682,74238,76322,141250,0,692,,,,
7,75866,13979,50363,72820,0,692,,,,
8,13979,65927,40244,63127,0,692,,,,
9,12615,39113,48321,13,0,692,,,,
0,41268,13460,69218,0,0,693,,,,
1,76166,14121,41731,78225,0,693,,,,
2,14121,64849,37907,65579,0,693,,,,
3,80387,76136,85042,109561,0,693,,,,
4,43478,12675,47647,0,0,693,,,,
5,13460,38220,51910,0,0,693,,,,
6,78800,73610,76563,140448,0,693,,,,
7,75244,13946,49511,72253,0,693,,,,
8,13945,65939,39142,62466,0,693,,,,
9,12676,38221,47526,0,0,693,,,,
0,40849,13479,69057,0,0,694,,,,
1,75410,13902,41143,77763,0,694,,,,
2,13902,64578,37559,64999,0,694,,,,
3,80311,76069,84981,109010,0,694,,,,
4,43122,12621,47832,0,0,694,,,,
5,13479,37952,51765,0,0,694,,,,
6,78896,73261,76066,140610,0,694,,,,
7,75097,13979,49286,71825,0,694,,,,
8,13979,65097,39346,62009,0,694,,,,
9,12621,38426,47780,0,0,694,,,,
0,41216,13659,70118,9,0,695,,,,
1,75600,13866,41612,79360,0,695,,,,
2,13866,64802,38236,66292,0,695,,,,
3,80868,76954,85545,108910,0,695,,,,
4,43954,12644,48025,9,0,695,,,,
5,13445,38616,52481,9,0,695,,,,
6,78725,73196,75843,140625,0,695,,,,
7,76075,14051,50833,72077,0,695,,,,
8,14051,66703,39795,62862,0,695,,,,
9,12644,39289,48198,9,0,695,,,,
0,18484,5002,20333,0,0,696,,,,
1,24345,5279,31681,20561,0,696,,,,
2,5279,22131,30597,17826,0,696,,,,
3,22302,22508,29475,48690,0,696,,,,
